"cn","prev_plt_cn","state","county","fips","measyr","invyr","remper","plot_status_cd","lat","lon","elev","slope","aspect","nconds","max_condprop","reservcd","owncd","owngrpcd","fortypcd","stdage","stdszcd","dominant_species","dominant_conifer","dominant_hardwood","tpa","wp_tpa","conifer_tpa","ba","wp_ba","conifer_ba","qmd","netbdft","wp_netbdft","grosscuft","wp_grosscuft","netcuft","wp_netcuft","sward","wp_sward","conifer_sward","prop_conifer","prop_wp_conifer","LC"
15666554020004,107545892010661,23,31,23031,2013,2013,6,1,43.779859,-70.687474,354,0,0,1,1,0,46,40,809,52,3,316,129,316,851.959602,273.040214,273.040214,51.19005,18.876288,18.876288,3.319094,790.42286,790.42286,724.735147,351.734749,680.208052,339.505429,0.350319,0.09354,0.09354,0.368749161213947,1,"Mixed"
15666557020004,107545898010661,23,31,23031,2013,2013,5,1,43.648995,-70.775212,409,3,0,2,0.5,0,46,40,103,75,1,261,261,316,495.18733,6.018046,453.061008,98.982539,26.848187,75.369421,6.053839,6237.591455,4398.182701,2028.543778,886.894436,1847.470908,798.204994,0.477857,0.073032,0.344134,0.761441581125738,0.356221218682309,"Evergreen"
15666775020004,107545592010661,23,31,23031,2013,2013,5,1,43.453239,-70.51691,189,9,50,1,1,0,46,40,809,58,1,316,129,316,1149.072,710.795814,971.799936,131.421506,39.974176,58.710397,4.579266,6338.701284,3103.267917,2707.58776,750.180601,2411.231546,702.951049,0.707655,0.192824,0.291511,0.446733558204698,0.680870476825425,"Mixed"
15666300020004,107545712010661,23,31,23031,2013,2013,5,1,43.483819,-70.912765,731,6,100,1,1,0,46,40,801,66,2,261,261,316,723.352492,12.036092,42.126322,118.483405,11.97724,45.267337,5.48012,4586.747538,0,2450.694847,299.419002,2136.709724,229.847141,0.684395,0.042377,0.17079,0.382056347891082,0.264589012603061,"Mixed"
15666772020004,107545586010661,23,31,23031,2013,2013,5,1,43.449878,-70.390348,94,1,0,1,1,0,46,40,901,51,2,746,129,746,537.313652,12.036092,12.036092,78.224102,1.887014,1.887014,5.166455,1376.350061,0,1464.760856,16.310235,1349.651879,15.984032,0.413722,0.010014,0.010014,0.0241231788125864,1,"Deciduous"
15666299020004,107545710010661,23,31,23031,2013,2013,6,1,43.456906,-70.737966,304,5,30,2,0.834272,0,46,40,401,81,1,129,129,316,597.494112,48.144368,48.144368,158.215324,57.446441,57.446441,6.967769,9319.564108,3849.08691,3767.117416,1619.789813,3215.780794,1332.931574,0.825243,0.191621,0.191621,0.363090246555384,1,"Mixed"
15666850020004,107545596010661,23,31,23031,2013,2013,5,1,43.381661,-70.604759,256,-9999,-9999,2,0.75,-9999,-9999,-9999,-9999,-9999,-9999,129,129,316,66.198506,12.036092,12.036092,49.180209,28.223485,28.223485,11.670982,4703.666503,4365.101357,1349.794253,908.843857,1220.731173,820.212332,0.20643,0.080131,0.080131,0.573878915398672,1,"Mixed"
15666276020004,107545598010661,23,31,23031,2013,2013,5,1,43.312332,-70.668266,207,0,0,1,1,0,46,40,708,73,2,316,0,316,303.130444,0,0,54.574511,0,0,5.74535,1373.598303,0,945.461127,0,777.199124,0,0.347214,0,0,0,NA,"Deciduous"
15666277020004,107545600010661,23,31,23031,2013,2013,5,1,43.233362,-70.730676,251,17,20,1,1,0,46,40,505,83,1,261,261,833,1029.752252,48.144368,768.227544,228.024735,30.332057,123.202713,6.371782,9981.545256,2425.237501,4621.962134,737.101769,4236.581315,703.63654,1.227055,0.121001,0.561264,0.540304160423649,0.246196339848458,"Mixed"
15666556020004,107545896010661,23,31,23031,2013,2013,5,1,43.743457,-70.885058,1124,15,116,1,1,0,46,40,801,78,1,531,129,531,900.10397,6.018046,6.018046,102.723629,8.828168,8.828168,4.574305,4093.247509,1075.345996,2091.670926,238.796252,1711.543259,222.080515,0.702631,0.029997,0.029997,0.0859409669025614,1,"Deciduous"
15666771020004,107545584010661,23,31,23031,2013,2013,5,1,43.580643,-70.456647,242,7,255,1,1,0,46,40,801,76,2,261,261,316,1056.573166,72.216552,663.172032,166.803538,37.642473,86.190715,5.380085,4937.184453,2731.786227,2818.972138,911.846892,2667.519062,870.510859,0.951932,0.153119,0.406533,0.516719945112915,0.436734664516938,"Mixed"
15666298020004,107545708010661,23,31,23031,2013,2013,5,1,43.565953,-70.678087,355,0,0,2,0.75,0,46,40,903,46,3,129,129,316,867.26501,42.126322,357.292858,78.086114,24.24628,50.481116,4.063004,2020.039142,1855.962648,1223.202941,567.73643,1150.578835,541.142438,0.451232,0.097586,0.242221,0.646480064304391,0.480303961584368,"Mixed"
15666301020004,107545714010661,23,31,23031,2013,2013,5,1,43.361667,-70.825706,NA,0,0,1,1,0,46,40,809,75,1,316,129,316,438.276186,74.965282,74.965282,82.070969,0.408872,0.408872,5.859454,3255.791189,0,1442.250854,0,1293.063771,0,0.531575,0.004253,0.004253,0.00498193216166364,1,"Deciduous"
15666558020004,107545900010661,23,31,23031,2013,2013,5,1,43.661708,-70.974512,730,9,70,1,1,0,46,40,103,58,2,129,129,316,651.13594,540.062382,540.062382,61.43146,51.406303,51.406303,4.159067,774.219734,774.219734,584.855875,470.781285,562.116917,454.349733,0.359032,0.284084,0.284084,0.836807443612768,1,"White Pine"
15666609020004,107545902010661,23,31,23031,2013,2013,5,1,43.735362,-70.960291,NA,17,305,3,0.556148,0,46,40,801,50,1,318,129,318,1392.54257,174.523334,204.613564,191.438356,44.176946,72.619691,5.020495,4623.282494,610.266948,4825.350767,836.797928,3599.551515,799.329375,1.019374,0.210395,0.33396,0.379337205549341,0.608332883156994,"Mixed"
15666893020004,107546490010661,23,31,23031,2013,2013,5,1,43.545771,-70.810078,NA,0,0,1,1,0,46,40,708,95,1,316,12,316,1400.78876,0,686.72363,101.194666,0,30.063351,3.639392,3044.419636,0,1581.915963,0,1226.961872,0,0.62769,0,0.190181,0.297084344346766,0,"Mixed"
15666297020004,107545706010661,23,31,23031,2013,2013,5,1,43.711399,-70.68592,377,9,20,1,1,0,46,40,103,55,1,129,129,316,327.202628,254.986076,273.040214,85.003135,47.428934,53.844914,6.90153,8372.979683,5872.23483,2240.725185,1305.81914,1994.153047,1193.038183,0.365041,0.171582,0.200683,0.633446213483773,0.880843342047124,"Mixed"
15666278020004,107545602010661,23,31,23031,2013,2013,5,1,43.180147,-70.753273,80,0,0,1,1,0,46,40,103,74,1,129,129,316,168.505288,90.27069,90.27069,92.766006,71.698996,71.698996,10.046712,2938.042434,2938.042434,2308.862616,1940.793422,1879.418897,1540.136208,0.387103,0.25132,0.25132,0.772901616568466,1,"White Pine"
15666773020004,107545588010661,23,31,23031,2013,2013,5,1,43.551295,-70.420434,177,0,0,1,1,0,46,40,708,85,1,316,261,316,768.227544,24.072184,90.27069,97.486024,16.511786,49.847836,4.823503,3039.992737,1473.789857,1713.141791,402.229597,1576.976236,383.499115,0.555587,0.064987,0.209807,0.511333152739925,0.331243787593909,"Mixed"
15666833020004,107546282010661,23,7,23007,2013,2013,5,1,45.406268,-70.553621,2793,12,310,1,1,0,46,40,124,68,2,12,12,375,748.465848,0,646.159066,199.237437,0,166.849654,6.986116,7779.110947,0,3941.947207,0,3818.42511,0,0.964971,0,0.763382,0.837441278668928,0,"Evergreen"
15666896020004,107546496010661,23,7,23007,2013,2013,5,1,45.237034,-70.509615,1321,5,15,1,1,0,46,40,901,34,2,746,12,746,1509.634174,0,339.23872,142.63559,0,36.967275,4.162118,0,0,1378.928571,0,1316.642114,0,0.833171,0,0.198964,0.259172868426457,0,"Mixed"
15666506020004,107546028010661,23,7,23007,2013,2013,5,1,45.112724,-70.155245,1251,0,0,1,1,0,46,40,127,56,1,241,241,316,339.23872,0,123.10965,78.246406,0,50.382518,6.503031,3484.054512,0,1568.491339,0,1363.97676,0,0.339202,0,0.170379,0.643895618669054,0,"Mixed"
15666686020004,107545852010661,23,7,23007,2013,2013,5,1,44.609656,-70.246789,655,11,272,2,0.76939,0,46,40,801,105,2,833,261,833,444.814818,6.018046,234.183208,160.655635,1.386787,49.694991,8.137569,8616.990571,0,3715.694742,24.531746,3322.445249,24.041113,0.88604,0.006823,0.237351,0.309326162135552,0.0279059714489132,"Mixed"
15666489020004,107546292010661,23,7,23007,2013,2013,5,1,45.181019,-70.697158,2244,57,160,2,0.858309,0,46,40,801,99,1,318,97,318,732.119268,0,242.949984,131.967059,0,14.940904,5.748813,10109.326048,0,3288.458406,0,2810.931331,0,0.782094,0,0.070084,0.113216920292207,0,"Deciduous"
15666236020004,107546428010661,23,7,23007,2013,2013,5,1,45.100024,-70.790268,1913,11,55,1,1,0,46,40,801,46,2,316,97,316,2240.71227,0,1589.57633,106.44365,0,47.340185,2.951231,695.265643,0,971.638056,0,863.18112,0,0.762507,0,0.315287,0.444744096994043,0,"Mixed"
15666685020004,107545850010661,23,7,23007,2013,2013,5,1,44.659118,-70.198842,828,13,25,1,1,0,46,40,801,60,2,318,261,318,876.552372,6.018046,402.16791,139.680909,14.475097,75.20368,5.405251,5570.30762,2018.203818,2800.839712,438.71367,2609.329179,394.842301,0.766557,0.044553,0.334221,0.538396267166331,0.192478572857073,"Mixed"
15666835020004,107546286010661,23,7,23007,2013,2013,5,1,45.329496,-70.617907,1644,18,120,1,1,0,46,40,124,105,1,97,97,375,1563.276002,0,1497.077496,197.431808,0,156.597592,4.812016,8030.395481,0,3189.720103,0,3029.218527,0,1.043647,0,0.819566,0.793173063582541,0,"Evergreen"
15666511020004,107546038010661,23,7,23007,2013,2013,5,1,44.969447,-70.286208,2129,12,80,1,1,1,31,30,801,80,2,316,12,316,867.26501,0,542.811112,112.247819,0,16.187169,4.87135,2809.875633,0,2290.33842,0,1972.906353,0,0.679916,0,0.11031,0.144209207307627,0,"Deciduous"
15666487020004,107546288010661,23,7,23007,2013,2013,5,1,45.333412,-70.782885,1856,9,227,1,1,0,46,40,801,82,1,318,94,318,372.598266,0,6.018046,137.446929,0,1.517752,8.224006,6911.014877,0,3381.301191,0,2893.533911,0,0.858209,0,0.007872,0.0110424584313557,0,"Deciduous"
15666666020004,107546174010661,23,7,23007,2013,2013,5,1,44.866859,-70.564086,2329,10,110,1,1,1,21,20,801,90,1,371,12,371,1047.285804,0,671.938808,161.513008,0,39.048716,5.317499,3744.327022,0,3746.504375,0,2582.695667,0,0.908708,0,0.213525,0.241768241973427,0,"Deciduous"
15666627020004,107545846010661,23,7,23007,2013,2013,5,1,44.61996,-70.036603,535,7,285,1,1,0,46,40,901,40,2,746,129,746,1371.219116,18.054138,354.023542,118.895087,14.104521,32.795663,3.987171,1646.194507,1390.549857,1309.423329,359.297278,1236.875713,340.287565,0.712251,0.053967,0.163984,0.275836990640328,0.430072750778053,"Mixed"
15666665020004,107546172010661,23,7,23007,2013,2013,5,1,44.923003,-70.388443,2303,10,268,1,1,0,46,40,801,98,1,318,97,318,393.401134,0,105.055512,151.024912,0,16.834036,8.38963,6817.833716,0,4288.228162,0,3302.967662,0,0.835453,0,0.069508,0.111465292560475,0,"Deciduous"
15666892020004,107546488010661,23,7,23007,2013,2013,5,1,44.710327,-70.144918,432,0,0,1,1,0,46,40,903,61,3,379,12,379,776.99432,0,30.09023,67.648463,0,11.54069,3.995364,1069.293713,0,833.877286,0,748.481195,0,0.458421,0,0.048267,0.170597963179149,0,"Deciduous"
15666462020004,107546044010661,23,7,23007,2013,2013,5,1,44.737385,-70.30127,1893,28,130,1,1,0,46,40,801,73,1,371,97,371,282.327576,0,210.111024,62.926451,0,23.670053,6.392581,3432.876212,0,1302.959081,0,1139.795628,0,0.36112,0,0.134076,0.376154266192447,0,"Mixed"
15666626020004,107545844010661,23,7,23007,2013,2013,5,1,44.800476,-70.053726,1016,0,0,1,1,0,46,40,801,35,3,316,129,316,1058.80131,167.984702,360.041588,56.369957,16.745311,30.501661,3.124301,108.00202,0,399.81612,92.844404,367.854314,90.21669,0.394471,0.094402,0.163154,0.541097822728515,0.548996692344066,"Mixed"
15666565020004,107545680010661,23,7,23007,2013,2013,5,1,44.599022,-69.955042,1017,7,85,1,1,0,46,40,801,55,2,531,0,531,1283.697156,0,0,54.016043,0,0,2.777579,1207.216922,0,736.353707,0,674.056857,0,0.470473,0,0,0,NA,"Deciduous"
15666834020004,107546284010661,23,7,23007,2013,2013,5,1,45.486235,-70.677088,2809,60,210,2,0.75,0,46,40,121,80,3,12,12,375,3314.298402,0,2489.6803,168.706693,0,155.34475,3.054968,2629.753946,0,1491.382001,0,1474.520496,0,1.043351,0,0.896046,0.920797789569617,0,"Evergreen"
15666684020004,107545848010661,23,7,23007,2013,2013,5,1,44.796028,-70.247105,NA,12,2,1,1,0,46,40,801,97,1,261,261,371,615.54825,0,258.255392,164.934063,0,86.153011,7.009071,8768.260645,0,3774.576971,0,3302.213824,0,0.838163,0,0.330028,0.522348200444198,0,"Mixed"
15666244020004,107546404010661,23,7,23007,2013,2013,5,1,44.853318,-70.425097,891,11,190,1,1,0,46,40,801,77,1,316,12,316,522.52883,0,341.98745,125.806074,0,21.776735,6.644036,6455.116641,0,2992.11276,0,2688.453419,0,0.720507,0,0.118526,0.17309764391821,0,"Deciduous"
15666687020004,107545854010661,23,7,23007,2012,2013,4,1,44.506556,-70.105662,516,24,105,1,1,0,46,40,805,79,2,318,261,318,936.212246,6.018046,18.054138,126.648566,17.666839,37.999263,4.980229,7418.773354,2608.156629,3086.759863,553.146285,2805.081417,497.831656,0.741188,0.052253,0.125328,0.300037056874375,0.464925832903654,"Mixed"
15666464020004,107546048010661,23,7,23007,2013,2013,5,1,44.805083,-70.485539,1420,34,160,1,1,0,46,40,801,70,1,261,261,316,897.35524,0,84.252644,182.215721,0,72.893109,6.101646,8954.241099,0,3377.977491,0,3045.756003,0,1.073965,0,0.285315,0.40003743145741,0,"Mixed"
15666508020004,107546032010661,23,7,23007,2013,2013,5,1,45.038501,-70.229501,1340,10,52,1,1,0,46,40,901,80,2,316,261,316,1035.770298,0,612.278934,170.545355,0,58.220852,5.494454,7166.078918,0,3445.432926,0,3156.212008,0,0.900972,0,0.299048,0.341380461520046,0,"Mixed"
15666607020004,107546166010661,23,7,23007,2013,2013,5,1,45.058051,-70.4412,2035,11,279,2,0.75,0,46,40,801,85,3,371,125,371,1244.84015,0,60.18046,76.687849,0,14.629695,3.360801,305.643461,0,585.413681,0,542.921384,0,0.603922,0,0.080256,0.190769400769084,0,"Deciduous"
15666467020004,107546054010661,23,7,23007,2013,2013,5,1,44.784994,-70.668744,2074,0,0,1,1,0,46,40,801,76,2,97,97,316,1617.438416,0,1404.058076,153.111918,0,91.144874,4.166073,3429.480175,0,2761.329585,0,2594.657406,0,0.874169,0,0.509574,0.595282687269322,0,"Mixed"
15666518020004,107546164010661,23,7,23007,2013,2013,5,1,45.127882,-70.346542,1411,0,0,2,0.75,0,31,30,127,95,3,241,241,316,564.134566,0,435.00687,66.740909,0,41.378482,4.657373,2642.464185,0,1216.137803,0,1128.603759,0,0.334194,0,0.178182,0.619986791009994,0,"Mixed"
15666465020004,107546050010661,23,7,23007,2013,2013,5,1,44.757287,-70.455974,1541,32,175,1,1,0,46,40,801,60,2,318,12,318,1616.91783,0,929.673614,107.095814,0,23.275117,3.484806,817.092986,0,1449.797069,0,1290.401032,0,0.819899,0,0.157035,0.217329848204898,0,"Deciduous"
15666510020004,107546036010661,23,7,23007,2013,2013,5,1,44.90774,-70.187827,NA,42,225,1,1,0,46,40,127,101,1,241,241,316,954.266384,30.09023,924.176154,113.008896,21.847549,105.02396,4.659698,3450.138815,2007.229972,1691.886329,533.234268,1560.004721,503.577692,0.527808,0.083794,0.475107,0.929342412123024,0.208024426045257,"Evergreen"
15666897020004,107546498010661,23,7,23007,2013,2013,5,1,45.010366,-70.659042,1781,0,0,2,0.75,0,46,40,121,29,3,241,241,316,2642.359594,0,2636.341548,118.897937,0,117.940809,2.872285,1932.614151,0,1343.587596,0,1127.164904,0,0.604082,0,0.597149,0.991950003304094,0,"Evergreen"
15666461020004,107546042010661,23,7,23007,2013,2013,5,1,45.015767,-70.48601,2492,11,245,1,1,0,46,40,801,46,2,371,97,371,894.085924,0,404.91664,101.306412,0,21.418506,4.557904,582.970945,0,1047.996191,0,965.845585,0,0.689409,0,0.1329,0.211423004498471,0,"Deciduous"
15666488020004,107546290010661,23,7,23007,2013,2013,5,1,45.263004,-70.63684,1996,30,56,1,1,0,46,40,801,90,1,318,0,318,444.294232,0,0,107.941666,0,0,6.674143,10045.343645,0,3018.348823,0,2619.598415,0,0.655311,0,0,0,NA,"Deciduous"
15666608020004,107546168010661,23,7,23007,2013,2013,5,1,45.166555,-70.539248,1815,0,0,1,1,0,46,40,801,37,3,316,97,316,2282.318006,0,554.847204,100.820586,0,19.232833,2.845921,2084.030216,0,1113.480566,0,1022.51809,0,0.732522,0,0.116124,0.190762955890774,0,"Deciduous"
15666664020004,107546170010661,23,7,23007,2013,2013,5,1,45.092519,-70.638167,2867,42,140,2,0.536834,0,46,40,801,94,2,97,97,371,348.526082,0,264.273438,77.026834,0,46.241487,6.365605,3816.583949,0,1575.663062,0,1465.343625,0,0.406748,0,0.221348,0.600329581246972,0,"Mixed"
15666460020004,107546040010661,23,7,23007,2013,2013,5,1,44.888348,-70.350707,1327,21,183,1,1,0,46,40,801,80,2,746,12,746,561.906422,0,102.306782,179.759311,0,41.879311,7.658611,8634.104053,0,4034.254055,0,3600.776675,0,0.984661,0,0.177622,0.232974363147175,0,"Deciduous"
15666463020004,107546046010661,23,7,23007,2013,2013,5,1,44.677717,-70.394889,1042,0,0,2,0.607892,0,46,40,805,25,2,541,12,541,240.201254,0,30.09023,34.277419,0,6.221666,5.115084,0,0,366.188729,0,347.408851,0,0.23919,0,0.030462,0.181509173721627,0,"Deciduous"
15666831020004,107546278010661,23,7,23007,2013,2013,5,1,45.563058,-70.619947,1696,10,140,1,1,0,46,40,801,99,2,318,94,318,786.281682,0,6.018046,128.589396,0,1.701562,5.475828,5030.538212,0,2822.887816,0,2424.40964,0,0.850225,0,0.008626,0.0132325219102826,0,"Deciduous"
15666509020004,NA,23,7,23007,2013,2013,-9999,1,44.974683,-70.132421,753,0,0,1,1,0,46,40,801,40,3,12,12,316,1538.683232,0,854.708332,82.995445,0,47.424355,3.14477,0,0,579.155774,0,542.320741,0,0.55077,0,0.288209,0.571409129742,0,"Mixed"
15666545020004,107545874010661,23,17,23017,2013,2013,5,1,44.369271,-70.598395,1034,26,120,1,1,0,46,40,809,69,1,316,0,316,387.383088,0,0,85.201487,0,0,6.350232,3246.89636,0,1747.805826,0,1354.483653,0,0.541135,0,0,0,NA,"Deciduous"
15666495020004,107546304010661,23,17,23017,2013,2013,5,1,44.994676,-71.046953,1878,20,275,1,1,0,46,40,801,42,3,318,0,318,1460.448634,0,0,36.364394,0,0,2.13664,0,0,268.181943,0,240.518436,0,0.352649,0,0,0,NA,"Deciduous"
15666899020004,107546502010661,23,17,23017,2013,2013,5,1,45.062557,-71.027229,1672,0,0,3,0.64321,0,46,40,801,83,1,12,12,371,678.47744,0,543.331698,116.529878,0,61.122638,5.611607,5360.847892,0,2430.863062,0,2118.593299,0,0.611624,0,0.30264,0.524523315814336,0,"Mixed"
15666210020004,107546420010661,23,17,23017,2013,2013,5,1,44.446303,-70.939264,2288,35,140,1,1,0,46,40,801,92,1,371,97,371,816.371912,0,258.255392,106.657671,0,34.731831,4.894275,5155.620963,0,2234.492283,0,2002.64862,0,0.62278,0,0.18954,0.325638378134096,0,"Mixed"
15666696020004,107545872010661,23,17,23017,2013,2013,5,1,44.399633,-70.48578,915,30,55,2,0.75,0,46,40,902,78,2,97,97,375,1709.93725,248.96803,669.190078,92.378247,11.194772,52.977751,3.147249,1870.718554,455.239074,1253.134559,170.935273,1193.827468,164.692429,0.599473,0.059639,0.286123,0.573487295120463,0.21131081989494,"Mixed"
15666695020004,107545870010661,23,17,23017,2013,2013,5,1,44.293393,-70.463183,1256,11,80,1,1,0,46,40,801,45,2,97,97,316,549.349744,6.018046,201.344248,75.918515,1.221357,42.798387,5.033681,1401.30886,0,1186.191874,11.624849,1086.311195,9.764875,0.472295,0.006164,0.212094,0.56374109793902,0.0285374539933012,"Mixed"
15666496020004,107546306010661,23,17,23017,2013,2013,5,1,44.830398,-71.006512,1652,10,300,1,1,0,31,30,801,65,1,371,97,371,1005.159482,0,210.111024,120.248699,0,31.830635,4.683376,7115.10998,0,2269.943954,0,2004.801034,0,0.747626,0,0.153383,0.264706689259066,0,"Mixed"
15666689020004,107545858010661,23,17,23017,2013,2013,5,1,44.520497,-70.287916,891,27,65,1,1,0,46,40,801,90,1,531,0,531,681.22617,0,0,98.420055,0,0,5.146743,4123.286989,0,2223.311181,0,1869.601587,0,0.644457,0,0,0,NA,"Deciduous"
15666451020004,107546070010661,23,17,23017,2013,2013,5,1,44.363755,-70.805729,963,33,40,1,1,0,46,40,801,28,3,531,129,531,2447.033392,224.895846,230.913892,54.981954,3.226002,4.407642,2.029675,0,0,116.711733,0,98.238986,0,0.526384,0.027089,0.033679,0.0801652484013209,0.731911076262546,"Deciduous"
15666204020004,107546458010661,23,17,23017,2013,2013,5,1,44.523965,-70.449466,454,22,30,2,0.75,0,46,40,903,25,3,379,129,379,791.779142,299.861128,299.861128,24.051449,3.303687,3.303687,2.359961,0,0,111.531189,0,103.054061,0,0.190549,0.029585,0.029585,0.137359167009023,1,"Deciduous"
15666670020004,107546182010661,23,17,23017,2013,2013,5,1,44.660349,-70.771613,778,-9999,-9999,2,0.83298,-9999,-9999,-9999,-9999,-9999,-9999,129,129,0,36.108276,18.054138,36.108276,26.078151,22.761023,26.078151,11.507244,2761.595703,2761.595703,663.398404,626.787254,608.289045,572.044002,0.093083,0.076431,0.093083,1,0.872800491108438,"White Pine"
15666195020004,107546454010661,23,17,23017,2013,2013,6,1,43.871672,-70.800339,404,10,270,1,1,0,46,40,103,73,1,129,129,317,549.349744,270.291484,270.291484,146.718668,122.565486,122.565486,6.997687,13960.463576,13645.037932,3648.735266,3300.686384,3394.86964,3081.40958,0.620863,0.446544,0.446544,0.83537758126321,1,"White Pine"
15666470020004,107546060010661,23,17,23017,2013,2013,5,1,44.548529,-70.659404,861,9,190,1,1,0,46,40,103,82,1,129,129,541,900.10397,54.162414,303.130444,145.979389,86.798721,99.874223,5.453003,13727.288691,11615.760897,3556.788622,2561.915023,3224.738691,2349.776933,0.674573,0.285897,0.355946,0.684166605191093,0.869080313145465,"White Pine"
15666473020004,107546066010661,23,17,23017,2013,2013,5,1,44.410285,-70.773146,699,0,0,1,1,0,46,40,708,39,2,316,12,316,507.223422,0,117.091604,67.477009,0,18.218907,4.938722,1565.025974,0,1419.59045,0,1029.86149,0,0.373067,0,0.087911,0.270001697911655,0,"Mixed"
15666546020004,107545876010661,23,17,23017,2013,2013,5,1,44.221796,-70.532734,533,14,235,1,1,0,46,40,103,63,1,129,129,833,198.595518,66.198506,144.433104,124.192065,64.248095,88.257062,10.707757,9627.859403,7003.995006,3009.649033,1737.346853,2798.837213,1629.823828,0.548816,0.230971,0.349754,0.710649766553121,0.727965485640118,"White Pine"
15666492020004,107546298010661,23,17,23017,2013,2013,5,1,44.033977,-70.840036,1694,21,128,1,1,0,46,40,801,88,1,318,97,318,663.172032,0,80.983328,106.435022,0,8.685946,5.424572,7235.224919,0,2575.663772,0,2193.619183,0,0.653167,0,0.053049,0.0816079692265202,0,"Deciduous"
15666459020004,107546188010661,23,17,23017,2013,2013,5,1,44.577367,-70.976848,2443,20,345,1,1,0,46,40,801,53,2,318,97,318,243.47057,0,6.018046,70.701207,0,1.701562,7.2967,981.145823,0,1535.80091,0,1387.774888,0,0.477439,0,0.008626,0.024066944147078,0,"Deciduous"
15666474020004,107546068010661,23,17,23017,2013,2013,5,1,44.326953,-70.650575,829,9,95,1,1,0,46,40,809,82,1,316,129,316,864.51628,18.054138,392.880548,141.606988,23.118469,28.294791,5.480145,8060.741027,3257.608735,3084.903621,711.532132,2742.809,641.716191,0.822182,0.071242,0.112857,0.199812109554932,0.817057422336147,"Deciduous"
15666490020004,107546294010661,23,17,23017,2013,2013,5,1,45.184554,-70.886006,2699,0,0,1,1,0,46,40,801,92,1,371,97,371,246.2193,0,192.056886,72.029482,0,34.058775,7.323698,3749.729247,0,1575.75352,0,1374.624338,0,0.381056,0,0.163568,0.47284492480454,0,"Mixed"
15666690020004,107545860010661,23,17,23017,2013,2013,5,1,44.579659,-70.427542,840,0,0,2,0.965516,0,46,40,801,41,3,12,12,316,1445.663812,12.036092,522.008244,57.428605,3.807508,34.765368,2.698776,155.251234,155.251234,448.313151,72.836573,423.257143,70.197738,0.403401,0.017271,0.205645,0.605366750594064,0.109520140848214,"Mixed"
15666452020004,107546072010661,23,17,23017,2013,2013,5,1,44.36864,-70.98192,1031,14,340,1,1,0,11,10,801,118,1,261,261,316,546.601014,0,288.345622,222.993878,0,122.439125,8.648635,18770.05408,0,5634.457078,0,5072.556588,0,1.038326,0,0.505386,0.549069445754022,0,"Mixed"
15666471020004,107546062010661,23,17,23017,2013,2013,6,1,44.462815,-70.725073,676,0,0,1,1,0,46,40,809,61,2,316,12,316,1392.021984,6.018046,1202.713828,84.735015,4.726562,42.769805,3.340756,805.152575,406.022362,1139.021737,104.48458,999.557691,99.260351,0.549879,0.018198,0.288991,0.504747712619157,0.110511656529648,"Mixed"
15666466020004,107546052010661,23,17,23017,2013,2013,5,1,44.694065,-70.552087,2345,25,52,1,1,0,46,40,902,88,1,97,97,375,648.38721,0,102.306782,135.543088,0,67.557017,6.190957,8754.655883,0,2965.776527,0,2795.357964,0,0.700457,0,0.275829,0.4984172782016,0,"Mixed"
15666469020004,107546058010661,23,17,23017,2013,2013,5,1,44.454205,-70.528976,NA,14,310,1,1,0,46,40,801,46,2,531,12,531,1262.894288,0,12.036092,81.949563,0,3.117233,3.449262,398.009075,0,1113.63331,0,1019.423857,0,0.610399,0,0.014561,0.0380384334691327,0,"Deciduous"
15666457020004,107546082010661,23,17,23017,2013,2013,5,1,43.89432,-70.964301,NA,7,130,2,0.952354,0,46,40,401,60,1,129,129,316,2576.161088,722.831906,722.831906,95.856711,36.058718,36.058718,2.611927,2903.550467,2349.141921,1374.552296,631.058237,1140.173555,597.488674,0.658083,0.186394,0.186394,0.376173119480388,1,"Mixed"
15666468020004,107546056010661,23,17,23017,2013,2013,5,1,44.625819,-70.559018,842,10,155,1,1,0,46,40,801,50,3,743,0,743,1109.694408,0,0,48.246144,0,0,2.823358,0,0,384.768567,0,351.821956,0,0.407846,0,0,0,NA,"Deciduous"
15666214020004,107546406010661,23,17,23017,2013,2013,5,1,44.256543,-70.666479,897,7,155,1,1,0,46,40,805,57,2,541,12,541,267.542754,6.018046,30.09023,60.664142,2.371487,10.153247,6.447714,484.955132,0,1108.879734,45.013413,1012.731615,43.663012,0.388553,0.010481,0.045244,0.167368179376871,0.233569320238146,"Deciduous"
15666453020004,107546074010661,23,17,23017,2013,2013,5,1,44.213828,-70.929822,629,17,21,1,1,0,46,40,801,75,1,261,261,316,981.087298,0,552.098474,113.163753,0,53.95826,4.598711,2813.22334,0,1513.769566,0,1408.281199,0,0.714667,0,0.285479,0.476815752125153,0,"Mixed"
15666547020004,107545878010661,23,17,23017,2013,2013,5,1,44.138084,-70.575169,752,10,237,1,1,0,46,40,801,53,2,129,129,316,897.35524,165.235972,501.205376,104.50359,34.548028,55.001157,4.620827,3053.198088,1567.700628,1641.749585,659.828704,1519.212648,630.182961,0.617726,0.155093,0.263428,0.526308780396922,0.628132750007423,"Mixed"
